#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
3208791	43740575	5870	4383847	111808	GU280_gp10	-	N	RAB6A	nuc|nucleocapsid|SARS-CoV2 N|N protein|ncap|SARS-CoV-2 N|Nucleoprotein|NCAP_SARS2|PRO_0000449656	RAB6	Affinity Capture-MS	physical	Liu X (2021)	PUBMED:34709727	2697049	9606	High Throughput	0.99	-	High confidence interactions are assigned based on their statistical filtering score (BFDR =< 0.01) and further refined using the CRAPome contaminant repository.|The associated score is the original published SAINT score determined by the authors using Significance Analysis of INTeractome (SAINT) express version 3.6.0.	-	BIOGRID	P0DTC9	-	YP_009724397	P20340	A0A024R5H8|A0A024R5J5|Q53ET8	NP_001230648|NP_002860|NP_001230647|NP_942599	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Homo sapiens
3208933	43740578	5870	4383859	111808	GU280_gp01_nsp10	-	nsp10	RAB6A	ORF1ab|ORF1ab-nsp10|SARS-CoV2 nsp10|SARS-CoV-2 nsp10|R1AB_SARS2|PRO_0000449628	RAB6	Affinity Capture-MS	physical	Liu X (2021)	PUBMED:34709727	2697049	9606	High Throughput	0.99	-	High confidence interactions are assigned based on their statistical filtering score (BFDR =< 0.01) and further refined using the CRAPome contaminant repository.|The associated score is the original published SAINT score determined by the authors using Significance Analysis of INTeractome (SAINT) express version 3.6.0.	-	BIOGRID	P0DTD1	-	YP_009725306	P20340	A0A024R5H8|A0A024R5J5|Q53ET8	NP_001230648|NP_002860|NP_001230647|NP_942599	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Homo sapiens
3209462	43740578	5870	4383855	111808	GU280_gp01_nsp6	-	nsp6	RAB6A	ORF1ab|ORF1ab-nsp6|SARS-CoV2 nsp6|SARS-CoV-2 nsp6|R1AB_SARS2|PRO_0000449624	RAB6	Affinity Capture-MS	physical	Liu X (2021)	PUBMED:34709727	2697049	9606	High Throughput	1.0	-	High confidence interactions are assigned based on their statistical filtering score (BFDR =< 0.01) and further refined using the CRAPome contaminant repository.|The associated score is the original published SAINT score determined by the authors using Significance Analysis of INTeractome (SAINT) express version 3.6.0.	-	BIOGRID	P0DTD1	-	YP_009725302	P20340	A0A024R5H8|A0A024R5J5|Q53ET8	NP_001230648|NP_002860|NP_001230647|NP_942599	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Homo sapiens
3210141	-	5870	4383869	111808	-	-	ORF3b	RAB6A	SARS-CoV2 ORF3b|SARS-CoV-2 ORF3b|3b	RAB6	Affinity Capture-MS	physical	Liu X (2021)	PUBMED:34709727	2697049	9606	High Throughput	1.0	-	High confidence interactions are assigned based on their statistical filtering score (BFDR =< 0.01) and further refined using the CRAPome contaminant repository.|The associated score is the original published SAINT score determined by the authors using Significance Analysis of INTeractome (SAINT) express version 3.6.0.	-	BIOGRID	-	-	-	P20340	A0A024R5H8|A0A024R5J5|Q53ET8	NP_001230648|NP_002860|NP_001230647|NP_942599	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Homo sapiens
3210279	43740573	5870	4383872	111808	GU280_gp07	-	ORF7a	RAB6A	SARS-CoV2 ORF7a|SARS-CoV-2 ORF7a|Protein 7a|7a|NS7A_SARS2|PRO_0000449654	RAB6	Affinity Capture-MS	physical	Liu X (2021)	PUBMED:34709727	2697049	9606	High Throughput	1.0	-	High confidence interactions are assigned based on their statistical filtering score (BFDR =< 0.01) and further refined using the CRAPome contaminant repository.|The associated score is the original published SAINT score determined by the authors using Significance Analysis of INTeractome (SAINT) express version 3.6.0.	-	BIOGRID	P0DTC7	-	YP_009724395	P20340	A0A024R5H8|A0A024R5J5|Q53ET8	NP_001230648|NP_002860|NP_001230647|NP_942599	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Homo sapiens
3210950	7113	5870	112968	111808	-	-	TMPRSS2	RAB6A	PP9284|PRSS10	RAB6	Proximity Label-MS	physical	Liu X (2021)	PUBMED:34709727	9606	9606	High Throughput	0.99	-	BioID|High confidence interactions are assigned based on their statistical filtering score (BFDR =< 0.01) and further refined using the CRAPome contaminant repository.|The associated score is the original published SAINT score determined by the authors using Significance Analysis of INTeractome (SAINT) express version 3.6.0.	-	BIOGRID	O15393	-	NP_001128571|NP_005647	P20340	A0A024R5H8|A0A024R5J5|Q53ET8	NP_001230648|NP_002860|NP_001230647|NP_942599	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3211575	5045	5870	111082	111808	-	-	FURIN	RAB6A	FUR|PACE|PCSK3|SPC1	RAB6	Proximity Label-MS	physical	Liu X (2021)	PUBMED:34709727	9606	9606	High Throughput	0.99	-	BioID|High confidence interactions are assigned based on their statistical filtering score (BFDR =< 0.01) and further refined using the CRAPome contaminant repository.|The associated score is the original published SAINT score determined by the authors using Significance Analysis of INTeractome (SAINT) express version 3.6.0.	-	BIOGRID	P09958	A0A024RC70	NP_001369550|NP_001369549|NP_001369548|NP_002560|NP_001276753|NP_001276752	P20340	A0A024R5H8|A0A024R5J5|Q53ET8	NP_001230648|NP_002860|NP_001230647|NP_942599	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3212216	1803	5870	108137	111808	-	-	DPP4	RAB6A	ADABP|ADCP2|CD26|DPPIV|TP103	RAB6	Proximity Label-MS	physical	Liu X (2021)	PUBMED:34709727	9606	9606	High Throughput	1.0	-	BioID|High confidence interactions are assigned based on their statistical filtering score (BFDR =< 0.01) and further refined using the CRAPome contaminant repository.|The associated score is the original published SAINT score determined by the authors using Significance Analysis of INTeractome (SAINT) express version 3.6.0.	-	BIOGRID	P27487	-	NP_001926	P20340	A0A024R5H8|A0A024R5J5|Q53ET8	NP_001230648|NP_002860|NP_001230647|NP_942599	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3212473	682	5870	107147	111808	UNQ6505/PRO21383	-	BSG	RAB6A	5F7|CD147|EMMPRIN|M6|OK|TCSF	RAB6	Proximity Label-MS	physical	Liu X (2021)	PUBMED:34709727	9606	9606	High Throughput	0.99	-	BioID|High confidence interactions are assigned based on their statistical filtering score (BFDR =< 0.01) and further refined using the CRAPome contaminant repository.|The associated score is the original published SAINT score determined by the authors using Significance Analysis of INTeractome (SAINT) express version 3.6.0.	-	BIOGRID	P35613	Q54A51	NP_940991|NP_940993|NP_940992|NP_001309172|NP_001719	P20340	A0A024R5H8|A0A024R5J5|Q53ET8	NP_001230648|NP_002860|NP_001230647|NP_942599	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3212871	132724	5870	126334	111808	-	-	TMPRSS11B	RAB6A	-	RAB6	Proximity Label-MS	physical	Liu X (2021)	PUBMED:34709727	9606	9606	High Throughput	1.0	-	BioID|High confidence interactions are assigned based on their statistical filtering score (BFDR =< 0.01) and further refined using the CRAPome contaminant repository.|The associated score is the original published SAINT score determined by the authors using Significance Analysis of INTeractome (SAINT) express version 3.6.0.	-	BIOGRID	Q86T26	-	NP_872308	P20340	A0A024R5H8|A0A024R5J5|Q53ET8	NP_001230648|NP_002860|NP_001230647|NP_942599	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3213121	338339	5870	130719	111808	-	-	CLEC4D	RAB6A	CLEC-6|CLEC6|CLECSF8|MCL|MPCL	RAB6	Proximity Label-MS	physical	Liu X (2021)	PUBMED:34709727	9606	9606	High Throughput	0.99	-	BioID|High confidence interactions are assigned based on their statistical filtering score (BFDR =< 0.01) and further refined using the CRAPome contaminant repository.|The associated score is the original published SAINT score determined by the authors using Significance Analysis of INTeractome (SAINT) express version 3.6.0.	-	BIOGRID	Q8WXI8	-	NP_525126	P20340	A0A024R5H8|A0A024R5J5|Q53ET8	NP_001230648|NP_002860|NP_001230647|NP_942599	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3213264	59272	5870	121864	111808	UNQ868/PRO1885	-	ACE2	RAB6A	ACEH	RAB6	Proximity Label-MS	physical	Liu X (2021)	PUBMED:34709727	9606	9606	High Throughput	1.0	-	BioID|High confidence interactions are assigned based on their statistical filtering score (BFDR =< 0.01) and further refined using the CRAPome contaminant repository.|The associated score is the original published SAINT score determined by the authors using Significance Analysis of INTeractome (SAINT) express version 3.6.0.	-	BIOGRID	Q9BYF1	-	NP_068576	P20340	A0A024R5H8|A0A024R5J5|Q53ET8	NP_001230648|NP_002860|NP_001230647|NP_942599	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3213416	56649	5870	121163	111808	UNQ776/PRO1570	-	TMPRSS4	RAB6A	CAPH2|MT-SP2|TMPRSS3	RAB6	Proximity Label-MS	physical	Liu X (2021)	PUBMED:34709727	9606	9606	High Throughput	1.0	-	BioID|High confidence interactions are assigned based on their statistical filtering score (BFDR =< 0.01) and further refined using the CRAPome contaminant repository.|The associated score is the original published SAINT score determined by the authors using Significance Analysis of INTeractome (SAINT) express version 3.6.0.	-	BIOGRID	Q9NRS4	B7Z8X1|B7Z458|B7Z900	NP_001077416|NP_001167022|NP_001167023|NP_063947|NP_001277023|NP_001277025	P20340	A0A024R5H8|A0A024R5J5|Q53ET8	NP_001230648|NP_002860|NP_001230647|NP_942599	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3214500	43740578	5870	4383859	111808	GU280_gp01_nsp10	-	nsp10	RAB6A	ORF1ab|ORF1ab-nsp10|SARS-CoV2 nsp10|SARS-CoV-2 nsp10|R1AB_SARS2|PRO_0000449628	RAB6	Proximity Label-MS	physical	Liu X (2021)	PUBMED:34709727	2697049	9606	High Throughput	0.99	-	BioID|High confidence interactions are assigned based on their statistical filtering score (BFDR =< 0.01) and further refined using the CRAPome contaminant repository.|The associated score is the original published SAINT score determined by the authors using Significance Analysis of INTeractome (SAINT) express version 3.6.0.	-	BIOGRID	P0DTD1	-	YP_009725306	P20340	A0A024R5H8|A0A024R5J5|Q53ET8	NP_001230648|NP_002860|NP_001230647|NP_942599	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Homo sapiens
3216383	43740572	5870	4383870	111808	GU280_gp06	-	ORF6	RAB6A	SARS-CoV2 ORF6|SARS-CoV-2 ORF6|6|NS6_SARS2|PRO_0000449653	RAB6	Proximity Label-MS	physical	Liu X (2021)	PUBMED:34709727	2697049	9606	High Throughput	0.99	-	BioID|High confidence interactions are assigned based on their statistical filtering score (BFDR =< 0.01) and further refined using the CRAPome contaminant repository.|The associated score is the original published SAINT score determined by the authors using Significance Analysis of INTeractome (SAINT) express version 3.6.0.	-	BIOGRID	P0DTC6	-	YP_009724394	P20340	A0A024R5H8|A0A024R5J5|Q53ET8	NP_001230648|NP_002860|NP_001230647|NP_942599	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Homo sapiens
3217106	43740568	5870	4383848	111808	GU280_gp02	-	S	RAB6A	spike|SARS-CoV2 S|SARS-CoV2 spike|S protein|surface|SARS-CoV-2 spike|SARS-CoV-2 S|SPIKE_SARS2|PRO_0000449646	RAB6	Proximity Label-MS	physical	Liu X (2021)	PUBMED:34709727	2697049	9606	High Throughput	0.99	-	BioID|High confidence interactions are assigned based on their statistical filtering score (BFDR =< 0.01) and further refined using the CRAPome contaminant repository.|The associated score is the original published SAINT score determined by the authors using Significance Analysis of INTeractome (SAINT) express version 3.6.0.	-	BIOGRID	P0DTC2	-	YP_009724390	P20340	A0A024R5H8|A0A024R5J5|Q53ET8	NP_001230648|NP_002860|NP_001230647|NP_942599	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Homo sapiens
3307312	8878	5870	114397	111808	-	-	SQSTM1	RAB6A	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	RAB6	Proximity Label-MS	physical	Zellner S (2021)	PUBMED:33545068	9606	9606	High Throughput	-	-	APEX2 proximity label MS carried out to identfy high-confidence protein interactions	-	BIOGRID	Q13501	-	NP_003891|NP_001135771|NP_001135770	P20340	A0A024R5H8|A0A024R5J5|Q53ET8	NP_001230648|NP_002860|NP_001230647|NP_942599	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3342482	1956	5870	108276	111808	-	-	EGFR	RAB6A	ERBB|ERBB1|HER1|NISBD2|PIG61|mENA	RAB6	Negative Genetic	genetic	Vichas A (2021)	PUBMED:34373451	9606	9606	High Throughput	-	-	CRISPR GI screen|Cell Line: PC9-Cas9-EGFRT790M/L858R|Experimental Setup: Negative selection in the presence of 40 nM erlotinib|GIST: A-phenotypic negative genetic interaction|Library: Brunello Library|Significance Threshold:|CS|>0.5 and p<0.05	-	BIOGRID	P00533	-	NP_001333829|NP_001333828|NP_958440|NP_005219|NP_001333827|NP_001333826|NP_958441|NP_001333870|NP_958439	P20340	A0A024R5H8|A0A024R5J5|Q53ET8	NP_001230648|NP_002860|NP_001230647|NP_942599	HP:0001507	Growth abnormality	phenotype	PATO:0000169	viability	-	Homo sapiens	Homo sapiens
3356723	2664	5870	108932	111808	XX-FW81657B9.1	-	GDI1	RAB6A	1A|GDIL|MRX41|MRX48|OPHN2|RABGD1A|RABGDIA|XAP-4	RAB6	Affinity Capture-MS	physical	Cho NH (2022)	PUBMED:35271311	9606	9606	High Throughput	-	-	Bait generated from library of CRISPR-edited human embryonic kidney (HEK) 293T cell lines harboring fluorescent tags on individual proteins	-	BIOGRID	P31150	-	NP_001484	P20340	A0A024R5H8|A0A024R5J5|Q53ET8	NP_001230648|NP_002860|NP_001230647|NP_942599	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3356758	2665	5870	108933	111808	RP11-318E3.2	-	GDI2	RAB6A	HEL-S-46e|RABGDIB	RAB6	Affinity Capture-MS	physical	Cho NH (2022)	PUBMED:35271311	9606	9606	High Throughput	-	-	Bait generated from library of CRISPR-edited human embryonic kidney (HEK) 293T cell lines harboring fluorescent tags on individual proteins	-	BIOGRID	P50395	Q6IAT1	NP_001108628|NP_001485	P20340	A0A024R5H8|A0A024R5J5|Q53ET8	NP_001230648|NP_002860|NP_001230647|NP_942599	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3381893	6657	5870	112540	111808	-	-	SOX2	RAB6A	ANOP3|MCOPS3	RAB6	Affinity Capture-MS	physical	Mahlokozera T (2021)	PUBMED:34732716	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P48431	-	NP_003097	P20340	A0A024R5H8|A0A024R5J5|Q53ET8	NP_001230648|NP_002860|NP_001230647|NP_942599	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3382625	8192	5870	113835	111808	-	-	CLPP	RAB6A	DFNB81|PRLTS3	RAB6	Proximity Label-MS	physical	St-Germain JR (2020)	PUBMED:32628020	9606	9606	High Throughput	-	-	BFDR less or equal to 0.01|BioID	-	BIOGRID	Q16740	-	NP_006003	P20340	A0A024R5H8|A0A024R5J5|Q53ET8	NP_001230648|NP_002860|NP_001230647|NP_942599	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3383527	43740578	5870	4383850	111808	GU280_gp01_nsp1	-	nsp1	RAB6A	ORF1ab|ORF1ab-nsp1|SARS-CoV2 nsp1|SARS-CoV-2 nsp1|leader protein|R1AB_SARS2|PRO_0000449619	RAB6	Affinity Capture-MS	physical	Bermudez Y (2022)	DOI:10.1101/2022.04.19.488803	2697049	9606	High Throughput	-	-	-	-	BIOGRID	P0DTD1	-	YP_009725297	P20340	A0A024R5H8|A0A024R5J5|Q53ET8	NP_001230648|NP_002860|NP_001230647|NP_942599	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Homo sapiens
